"69","坁","zz3","水中高地也 又止也"
"70","址","zz3","同阯"
"71","芷","zz3","白～ 藥名"
"72","㫖","zz3","甘～ 聖～"
"73","旨 𡱔","zz3","二字皆同上旨字"
"74","㫑","zz3","同旨"
"75","榟","zz3","木也 又喬～ 又同梓"
"76","梓","zz3","同榟 君稱后曰～童"
"77","姊","zz3","姐也 又～妹"
"78","𣸆","zz3","水名 在長沙"
"79","沚","zz3","渚也"
"80","指","zz3","手～ ～導 ～甲"
"81","紙","zz3","倣～ ～筆"
"82","帋","zz3","同紙"
"83","只","zz3","起語辭"
"84","㣥","zz3","儲也"
"85","咫","zz3","～尺 八尺曰～"
"86","𣥉","zz3","同咫"
"87","洔","zz3","水多未退也"
"88","㴯","zz3","水名"
"89","軹","zz3","軟～"
"90","滓","zz3","渣～"
"91","子","zz3","兒～"
"92","仔","zz3","～細"
"93","耔","zz3","耘～"
"94","峙","zz3","立也"
"95","漬","zz3","漚也"
"96","畤","zz3","祭地也"
"97","疻","zz3","毆傷也"
"98","秄","zz3","壅禾本也"
"99","籽","zz3","～粒"
"100","止","zz3","停～"
"101","枳","zz3","～𣒆 藥名"
"102","𣲵","zz3","水名"
"103","㲛","zz3","獸毛多也"
"104","砥","zz3","平也"
"105","䅩","zz3","曲枝果也"
"106","芓","zz3","麻母也 又同耔"
"107","紫","zz3","青～ 又～微 星名"
"108","𠂔","zz3","止也"
"109","栺","zz3","木也"
"110","祇","zz3","是也 ～有 又音其"
"111","秭","zz3","萬億曰～ 又六萬四千斤也"
"112","恉","zz3","又同旨"
"113","笫","zz3","狀也"
"114","自","zz5","由也 從也 又～己 自然"
"115","字","zz5","文字"
"116","至","zz5","到也 又極也"
"117","志","zz5","～氣 心～"
"118","誌","zz5","銘也 記也 又兼～"
"119","識","zz5","同誌 本音十"
"120","牸","zz5","～牛 雌也"
"121","輊","zz5","～軒 車後低曰～"
"122","觶","zz5","酒器"
"123","痣","zz5","黑點"
"124","置","zz5","立～ 安～"
"125","忮","zz5","害也"
"126","躓","zz5","蹶也 仆也"
"127","𣄮","zz5","小口也"
"128","洷","zz5","濕也"
"129","㴛","zz5","同洷"
"130","智 𣉻 𤾞","zz5","明～ 又～慧 三字同"
"131","䇽","zz5","今之涼蓆也"
"132","贄","zz5","～見 俗云見面禮也"
"133","懥","zz5","怒也"
"134","懫","zz5","忿戾也 又同懥"
"135","制","zz5","造也 又大也"
"136","製","zz5","～作 又炒藥也"
"137","𢂴","zz5","旗幟官"
"138","淛","zz5","江名 又同浙"
"139","治","zz5","平也 又音池"
"140","摯","zz5","握持也 又解也"
"141","痔","zz5","～瘺 病也"
"142","稺","zz5","幼禾也 又音刺"
"143","鷙","zz5","猛鳥"
"144","致","zz5","～至 又到也 又～意"
"145","㡶","zz5","住也"
"146","緻","zz5","精～ 又密也 又僄～"
"147","䓌","zz5","遠～ 藥名"
"148","彘","zz5","豕也 本音刺"
"149","𢷟","zz5","碍不動也"
"150","稚","zz5","幼子也 又音刺"
"151","滯","zz5","積也 又停～ 又音次"
"152","徝","zz5","又施也"
"153","知","zz5","明～ 又音之"
"154","𧩴","zz5","言緩也"
"155","㚄","zz5","不行貌"
"156","鋕","zz5","銘也"
"157","雉","zz5","野雞 又音刺"
"158","㨖","zz5","刺也"
"159","這","zz5","～裏 又音占"
"160","𢙺","zz5","忘也"
"161","寘","zz5","置也"
"162","寘","zz5","同寘"
"163","𠊷","zz5","會物也"
"164","𡜍","zz5","妒也"
"165","寺","zz5","～院 方音 本音士"
"166","䘭","zz5","羅衫前襟"
"167","雌","cz1","母也 又～雄"
"168","疵","cz1","病也"
"169","癡","cz1","～獃 ～愚"
"170","痴","cz1","同癡"
"171","魑","cz1","～魅 鬼也"
"172","𧠎","cz1","～嘴 不招來食也"
"173","𡥎","cz1","小腸也"
"174","𤶢","cz1","俗癡字"
"175","𣣷","cz1","笑也"
"176","嗤","cz1","同𣣷"
"177","差","cz1","參差 不齊貌"
"178","玼","cz1","潔也 玉色鮮也"
"179","鴟","cz1","～鴞 惡鳥"
"180","絺","cz1","細葛"
"181","眵","cz1","眼～ 又眼昏"
"182","笞","cz1","杖也 小板也"
"183","𣘜","cz1","同笞"
"184","泚","cz1","水清也"
"185","字","cz1","～畫 方音 本音自"
"186","𥉍","cz1","同眵"
"187","黐","cz1","～膠 粘也"
"188","蚩","cz1","侮也 又黃帝誅～尤"
"189","媸","cz1","醜也 淫也"
"190","螭","cz1","～虎 又如龍 無角物"
"191","𠈴","cz1","俗癡字"
"192","㛓","cz1","女字"
"193","篪","cz1","管樂 蘇成公所作 又同竾筂"
"194","筂 竾","cz1","二字同篪"
"195","辭","cz2","言～ ～退 推～"
"196","辞","cz2","同辭"
"197","辤","cz2","亦同辞"
"198","詞","cz2","～訟"
"199","祠","cz2","～堂"
"200","慈","cz2","～悲 又嚴～ 又母曰～"
"201","𢔊","cz2","行也"
"202","箈","cz2","水中魚衣"
"203","𣸗","cz2","涎也 又順流也"
"204","𣹡","cz2","水中高地 又至也"
"205","糍","cz2","～粑"
"206","餈","cz2","同糍"
"207","茨","cz2","～菇 水生食品"
"208","磁","cz2","～器 山之陽產鉄 山之陰必有磁石 礦物也"
"209","礠","cz2","同磁"
"210","治","cz2","～家 又攻理也 音志"
"211","馳","cz2","～驅"
"212","柌","cz2","鐮柄也"
"213","坻","cz2","小沚曰～"
"214","濨","cz2","澗水名"
"215","踟","cz2","～蹰 行不進也"
"216","踶","cz2","同踟"
"217","匙","cz2","茶～ 鑰～"
"218","持","cz2","操～ 把～"
"219","遲","cz2","～早 ～延"
"220","遅","cz2","同遲"
"221","墀","cz2","坍～ 階上地也"
"222","趍","cz2","奔～"
"223","稺","cz2","幼禾也 又幼～也"
"224","㓾","cz2","～魚"
"225","瓷","cz2","瓦器也"
"226","池","cz2","～沼 ～塘"
"227","篪 箎 竾","cz2","壎～ 樂器"
"228","値","cz2","措也 遇也 又同直"
"229","徥","cz2","～～行貌"
"230","箷","cz2","衣架也"
"231","豉 䜴","cz2","豆～ 俗音池"
"232","茈","cz2","𦽏～ 草名"
"233","齒","cz3","牙也 又序～"
"234","恥","cz3","羞～"
"235","耻","cz3","同恥"
"236","跐","cz3","蹈也 又踐也"
"237","侈","cz3","奢也 又張大也"
"238","此","cz3","彼～ 如～"
"239","庀","cz3","具也"
"240","𣦗 歯","cz3","二字皆同齒"
"241","豸","cz3","獬～ 能別曲直 神羊也"
"242","泚","cz3","汗出也"
"243","茝","cz3","香草"
"244","峙","cz3","峻～"
"245","䊼","cz3","績蔴也"
"246","佌","cz3","～～ 小也"
"247","𡗼","cz3","義同此"
"248","𢓗","cz3","行貌"
"249","翅","cz5","羽～ 魚～ 又音志"
"250","滯","cz5","～惉 不通也"
"251","懘","cz5","同滯"
"252","賜","cz5","賞～"
"253","刺","cz5","刀～"
"254","莿","cz5","木針"
"255","璏","cz5","劍鼻玉飾也"
"256","痓","cz5","瘋病"
"257","稺 穉 䆈 ●（⿰彳遲）","cz5","凡人物幼小皆曰～ 三字同 又音池"
"258","朿","cz5","芒～"
"259","栨","cz5","門～ 楣～ 又門側"
"260","厠","cz5","坑～"
"261","廁","cz5","同厠"
"262","雉","cz5","野雞也"
"263","褫","cz5","奪也"
"264","㰷","cz5","死而復生"
"265","次","cz5","～序 第二也"
"266","庛","cz5","耕具也"
"267","偫","cz5","待也"
"268","洩","cz5","舒散也 又音屑"
"269","滍","cz5","水名"
"270","喫","cz5","本音七 又讀次"
"271","司","sz1","主守曰～ 又公～ 又～法 又～官"
"272","思","sz1","～想 心～ 又去聲"
"273","偲","sz1","詳勉也"
"274","絲","sz1","～綢"
"275","私","sz1","不公也"
"276","斯","sz1","此也"
"277","湤","sz1","水名"
"278","㴲","sz1","水名"
"279","泀","sz1","水名"
"280","箷","sz1","竹名"
"281","廝 厮","sz1","～役 又同厮"
"282","緦","sz1","～麻 三月服"
"283","颸","sz1","涼風也"
"284","獅","sz1","獸中王也 又～象"
"285","師","sz1","～徒 又～旅 又一萬二千五百人爲～"
"286","𧜂","sz1","衣～ 破也"
"287","溮","sz1","水名"
"288","𤜳","sz1","本作獅 通作師"
"289","螄","sz1","螺～"
"290","鰤","sz1","～魚"
"291","鷥","sz1","鷺～ 白鳥"
"292","詩","sz1","～文"
"293","施","sz1","佈～ ～舍 又姓也"
"294","撕","sz1","～扯"
"295","篩","sz1","竹器 去粗取細 俗曰揌"
"296","㺨","sz1","石似玉"
"297","禗","sz1","～～ 神不安也"
"298","禠","sz1","福也 又音池 又音其"
"299","𥯨","sz1","利竹也"
"300","屍","sz1","～骸 同尸"
"301","蓍","sz1","筮也"
"302","釃","sz1","以筐去糟也"
"303","邿","sz1","國名"
"304","尸","sz1","同屍 又陳也"
"305","鳲","sz1","～鳩 谷鳥"
"306","㺇","sz1","辨獄官也"
"307","𠷇","sz1","聲也 冷～～"
"308","燍","sz1","大焦臭也"
"309","蓍","sz1","～草也"
"310","廝","sz1","使也 同厮"
"311","𢠹","sz1","惿～ 心怯也"
"312","楒","sz1","相思樹也"
"313","蕬","sz1","荇～菜"
"314","時","sz2","～刻 當～"
"315","蒔","sz2","～蘿 香料也"
"316","鰣","sz2","～魚"
"317","榯","sz2","木立也"
"318","𨸝","sz2","落也 又音氏"
"319","漦","sz2","涎沫也"
"320","塒","sz2","雞棲于～"
"321","使","sz3","～用 又教也"
"322","矢","sz3","箭也 直也 正也"
"323","史","sz3","～籍 鑑～ 又姓也"
"324","死","sz3","～活 亡也"
"325","𣧇 𣦸 𣦹","sz3","三字皆同死"
"326","始","sz3","初也 又～終"
"327","屎","sz3","糞也 又尿～"
"328","𦳊","sz3","同屎 又音士"
"329","駛","sz3","馬疾行也"
"330","𥏳","sz3","待也 又同俟"
"331","氏","sz5","姓也"
"332","矢","sz5","箭也 直也 又上聲"
"333","豕","sz5","猪也"
"334","舓","sz5","以舌取物"
"335","𦧇 舐 𦧧","sz5","皆同舓"
"336","亖","sz5","同四"
"337","洍","sz5","文水也"
"338","涘","sz5","水涯也"
"339","𣻞","sz5","水中小渚"
"340","弛","sz5","弓去弦 又遺棄也"
"341","侍","sz5","～側 又伏～"
"342","恃","sz5","矜～ 怙～ 又賴也"
"343","視","sz5","看也 ～察"
"344","諡","sz5","加稱死人名"
"345","屎","sz5","糞也"
"346","𩢲","sz5","馬行疾也 又同駛"
"347","澨","sz5","水邊土 人所止者"
"348","試","sz5","～驗 考～"
"349","寺","sz5","～院 又廷～ 又讀志"
"350","嗣","sz5","～裔 後～ 哲～"
"351","勢","sz5","～力 形～"
"352","仕","sz5","～宦 做官也"
"353","祀","sz5","祭祀"
"354","俟","sz5","待也"
"355","𡱢","sz5","同俟"
"356","世","sz5","～界 又三十年爲一世"
"357","𠀍","sz5","同世"
"358","卋","sz5","同𠀍 俗用"
"359","誓","sz5","盟～"
"360","事","sz5","行～ 又～務"
"361","𠁱","sz5","同事"
"362","貰","sz5","貸賒也"
"363","柿","sz5","～餅 又果名"
"364","𤜣","sz5","獸名 如狐 白尾 長耳"
"365","噬","sz5","齧也 又～嗑"
"366","𢃰","sz5","巾也"
"367","筮","sz5","卜人曰～"
"368","示","sz5","吿～"
"369","逝","sz5","往也 亡也"
"370","是","sz5","～非 不差也"
"371","諟","sz5","正～ 又同是"
"372","弒","sz5","下殺上也"
"373","怬","sz5","同息也"
"374","㹝","sz5","獸如狐 出則有兵患"
"375","士","sz5","儒者曰～ 又四民之首"
"376","𠦜","sz5","四十倂也"
"377","市","sz5","鎭～ 街～"
"378","汜","sz5","水名"
"379","四","sz5","數目"
"380","肆","sz5","放～ 又同四 大寫"
"381","泗","sz5","水名"
"382","巳","sz5","地支名"
"383","侈","sz5","奢～"
"384","禩","sz5","同祀"
"385","眂","sz5","同視"
"386","眎","sz5","同眂"
"387","𥫴","sz5","竹名 出南方 長百丈 粗三丈"
"388","嗜","sz5","好也"
"389","駟","sz5","四馬曰～"
"390","伺","sz5","～候"
"391","峙","sz5","峻～ 又讀志"
"392","笥","sz5","竹箱也"
"393","恀","sz5","怙～也 同恃 無母曰～"
"394","𥘰","sz5","同祀"
"395","笶","sz5","俗矢字"
"396","耜","sz5","耒～"
"397","㭒","sz5","同耜"
"398","兕","sz5","埜牛也"
"399","似","sz5","相～"
"400","姒","sz5","大～ 后妃"
"401","豉 䜴 𢻃","sz5","豆～ 同𢻃 俗音池"
"402","泤","sz5","水也"
"403","佴","sz5","次也 又音耐 姓也"
"404","㒾","sz5","～𠕦 面衣"
"405","蒔","sz5","立也 更也"
"406","竢","sz5","同俟"
"407","飼","sz5","以食～人"
"408","牭","sz5","牛四歲也"
"409","飤","sz5","同飼"
"410","謚","sz5","笑也 又音一"
"411","食","sz5","飯也 又音十"
"412","哆","sz5","張口也"
"413","屄","bi1","女子陰名 俗音 本音卑"
"414","𣬼","bi1","俗用 同屄 非是"
"415","比","bi3","並校也 ～賽"
"416","妣","bi3","考～ 母喪曰～"
"417","𡚧","bi3","同妣"
"418","彼","bi3","你也 又～此"
"419","沘","bi3","水名"
"420","㠲","bi3","殘帛也"
"421","𠀤","bi3","並也"
"422","鄙","bi3","都～ 又～陋"
"423","啚","bi3","～嗇 非圖"
"424","𠴿","bi3","同啚"
"425","佊","bi3","邪也"
"426","祕","bi5","～法 ～授"
"427","秘","bi5","密也 同祕"
"428","庇","bi5","～護 ～廕"
"429","芘","bi5","草木～廕"
"430","篦","bi5","～子 去髮垢也"
"431","笓","bi5","同篦"
"432","䇫","bi5","同笓"
"433","䀣","bi5","直視也"
"434","𤹦","bi5","腸中結病"
"435","詖","bi5","言不止也"
"436","毖","bi5","勞也 吿也"
"437","髲","bi5","首飾"
"438","𢌿 畀","bi5","庇～"
"439","匕","bi5","～首 刺王僚"
"440","嬖","bi5","便～ 賤而得幸也 又壞人也"
"441","媲","bi5","配也"
"442","𢅩","bi5","裙也"
"443","𣴪","bi5","水名"
"444","柲","bi5","戟柄"
"445","費","bi5","魯邑名 本音廢"
"446","批","pi1","～評 ～判"
"447","披","pi1","～掛 又～剃 又開也"
"448","㓟","pi1","～削 刀拆也"
"449","𠜱","pi1","同㓟"
"450","𢱧","pi1","手打 ～子"
"451","坯","pi1","磚瓦未燒曰～"
"452","坏","pi1","同坯"
"453","邳","pi1","地名 下～"
"454","鈹","pi1","兵器 劍如刀"
"455","翍","pi1","張羽貌"
"456","紕","pi1","衣壞也"
"457","砒","pi1","～霜 ～硝"
"458","磇","pi1","同砒"
"459","錍","pi1","～頭"
"460","仳","pi1","壞也"
"461","𢾱","pi1","～插屋"
"462","𧪫","pi1","叱聲"
"463","娝","pi1","不肖也"
"464","𠞇","pi1","薄切"
"465","𡲮","pi1","穴也"
"466","𦊁","pi1","取虾魚器"
"467","怶","pi1","怒也 憂也"
"468","笓","pi1","取虾器"
"469","抷","pi1","披也"
"470","皮","pi2","～肉 ～膚"
"471","鈚","pi2","箭也"
"472","疲","pi2","倦也 ～困"
"473","毘","pi2","～盧 帽也"
"474","琵","pi2","～琶 樂器"
"475","𤧰","pi2","同琵"
"476","枇","pi2","～杷 果名 又木也"
"477","枈","pi2","同枇"
"478","脾","pi2","～胃 又上聲"
"479","貔","pi2","～貅 猛獸"
"480","毗","pi2","明也 厚也"
"481","羆","pi2","熊～"
"482","裨","pi2","補也 副也 又姓也"
"483","埤","pi2","厚也 增也"
"484","粃","pi2","～糠"
"485","蚍","pi2","蚨～ 大蟻"
"486","丕","pi2","大也"
"487","𢓖","pi2","走貌"
"488","𣓋","pi2","木名"
"489","痞","pi3","氣不通也"
"490","胚","pi3","血～ 婦孕一月也"
"491","駓","pi3","雜色馬"
"492","嚭","pi3","大也 又古人名"
"493","噽","pi3","同嚭"
"494","䯗","pi3","臋也"
"495","䠋","pi3","股外也"
"496","𢻹","pi3","器破未離曰～"
"497","伾","pi3","有力也"
"498","狴","pi3","～犴 獸名 牢獄"
"499","俾","pi3","益也 使也 從也"
"500","𢔌","pi3","同俾"
"501","𡉏 圮","pi3","毀也"
"502","𢛞","pi3","～恂 自容人也"
"503","否","pi3","塞也 隔也 又音比 不善也 又音缶 不然也"
"504","裨","pi3","～益 義同俾 本音卑"
"505","脾","pi3","肝～"
"506","屁","pi5","氣下泄也 放～"
"507","𥧔 𥥓","pi5","同屁"
"508","𠱢","pi5","喘聲"
"509","譬","pi5","諭也 猶曉也"
"510","辟","pi5","～如 又音必"
"511","低","di1","高～"
"512","仾","di1","同低 俗用"
"513","𩑾","di1","～頭 垂也"
"514","奃","di1","大也 又上聲 又去聲"
"515","𠽰","di1","～聲 小語"
"516","磾","di1","墨石名 又人名 金日～ 又同堤"
"517","抵","di3","～押 ～敵 ～抗"
"518","詆","di3","謗也"
"519","底","di3","～下 上曰蓋 下曰～"
"520","㡳","di3","同底"
"521","牴","di3","觸也"
"522","觝","di3","同牴"
"523","𢇝","di3","又同底"
"524","邸","di3","客～ 館舍也"
"525","弤","di3","彫弓也"
"526","氐","di3","大也 又至也 又根也"
"527","䩚","di3","鞋～"
"528","柢","di3","大根曰～"
"529","㭽","di3","樀也 檐也"
"530","砥","di3","平也 均也 又～柱 又磨石也 細曰～"
"531","弟","di5","兄～ 又音剃"
"532","第","di5","次～ 科～"
"533","苐","di5","同𦯔弟 作第非"
"534","𦯔","di5","同苐"
"535","蒂","di5","根～ 上無所～ 下無所根"
"536","帝","di5","皇～"
"537","禘","di5","王者大祭名"
"538","棣","di5","棠～ 果名 又木名 又比兄弟也 又通弟"
"539","楴","di5","根也"
"540","泜","di5","水名"
"541","睇","di5","目小視也"
"542","渧","di5","滴水"
"543","跇","di5","踰也"
"544","𦷾 蔕","di5","同蒂"
"545","娣","di5","妻～ ～妹"
"546","締","di5","結～"
"547","地","di5","天～"
"548","諦","di5","審也"
"549","𧍝","di5","寒蟬也"
"550","螮","di5","同蝃 虹也"
"551","蠆","di5","螫蟲 ～盆"
"552","坔","di5","同地"
"553","滓","di5","汁～ 本音字"
"554","踅 䠠","di5","一足行也"
"555","慸","di5","高也"
"556","㦅","di5","心不安也 又與上同"
"557","悌","di5","善兄弟也 又音剃"
"558","梯","ti1","階～"
"559","提","ti2","手～物也 又～携"
"560","騠","ti2","良馬"
"561","𩤢","ti2","同騠"
"562","蹄","ti2","～爪"
"563","啼","ti2","～哭 ～叫"
"564","嗁","ti2","同啼"
"565","𧙣","ti2","衣名"
"566","惿","ti2","～𢠹 心怯也"
"567","𣹲","ti2","硏米搥也"
"568","稊","ti2","～稗 似穀 實小"
"569","題","ti2","～目"
"570","鵜","ti2","～鶘 食魚鳥"
"571","隄","ti2","～防"
"572","堤","ti2","堆～"
"573","埞","ti2","同堤"
"574","姼","ti2","南楚謂父考曰～"
"575","體","ti3","身～ ～諒"
"576","躰 体 軆","ti3","皆同體"
"577","醍","ti3","赤色酒也"
"578","涕","ti3","淚也 又去聲"
"579","𡥩","ti3","小兒也"
"580","𡲕","ti5","履中薦也"
"581","屜","ti5","同𡲕"
"582","㔸","ti5","桌抽～"
"583","嚏","ti5","噴～ 鼻塞"
"584","䶑","ti5","同嚏"
"585","替","ti5","代也 ～當"
"586","屉","ti5","鞍～"
"587","剃","ti5","～頭 披～"
"588","鬀","ti5","同剃"
"589","楴","ti5","整物釵也"
"590","褅","ti5","卽襁褓也"
"591","𧝐","ti5","同褅"
"592","𧝆","ti5","補也"
"593","揥","ti5","摘髮也"
"594","洟","ti5","鼻液"
"595","薙","ti5","除草也"
"596","遞","ti5","傳～"
"597","逓","ti5","同遞"
"598","涕","ti5","淚也"
"599","悌","ti5","善兄弟也"
"600","弟","ti5","愷～也 義同悌"
"601","倪","ni2","小兒也 又姓也"
"602","柅","ni2","止車木"
"603","郳","ni2","國名"
"604","淣","ni2","水邊也"
"605","尼","ni2","～山 又～姑"
"606","㞾","ni2","～丘 山名"
"607","泥","ni2","土也"
"608","埿","ni2","～墻 用手塗也"
"609","坭","ni2","同泥"
"610","堄","ni2","女牆也"
"611","妮","ni2","呼婢曰～"
"612","屔","ni2","～丘 山名"
"613","𢛜","ni2","心柔密也"
"614","呢","ni2","～喃 燕語也 言不了也"
"615","𨋗","ni2","車前橫木"
"616","輗","ni2","～軏"
"617","麑","ni2","鹿子"
"618","猊","ni2","狻～ 野馬 日可走五百里"
"619","霓","ni2","虹～"
"620","怩","ni2","忸～ 慙色"
"621","𡌰","ni2","俗泥字"
"622","䘽","ni2","國巾也"
"623","兒","ni2","呼子曰～ 又讀而"
"624","婗","ni2","婦人惡貌"
"625","伱","ni3","汝也"
"626","伲","ni3","同伱"
"627","你","ni3","同伲"
"628","旎","ni3","旖～ 隨風也"
"629","禰","ni3","祖～ 又音眺"
"630","𨳴","ni3","智少力劣"
"631","䦵","ni3","同𨳴"
"632","濔","ni3","水滿也"
"633","眤","ni5","斜視也"
"634","膩","ni5","細～ 油～"
"635","殢","ni5","滯也 又音替"
"636","䛏","ni5","言不通也 又音尼"
"637","𢄽","ni5","珠飾"
"638","㦐","ni5","性快也"
"639","痢","li1","～疾 病也 又去聲"
"640","𥠖 黎","li2","～明 早也"
"641","犁","li2","～耙"
"642","犂 𤛿 𥝫","li2","三字同犁"
"643","梨","li2","～藕 菓名"
"644","棃","li2","同梨"
"645","𥟦","li2","衆也"
"646","㴝","li2","同𥟦"
"647","剓","li2","剝也 劃也"
"648","剺","li2","同剓"
"649","𡟋 嫠","li2","寡婦 無夫人也"
"650","彲","li2","獸名"
"651","𩼽","li2","鰻～ 魚名"
"652","驪","li2","純黑馬也"
"653","狸","li2","狐～ 靈獸也"
"654","貍","li2","同狸"
"655","瓈","li2","玻～ 寶名 同璃"
"656","筣","li2","竹爲障也"
"657","釐","li2","毫～ 又～捐"
"658","厘","li2","同釐"
"659","篱","li2","笊～ 竹器"
"660","籬","li2","竹～笆 又同筣"
"661","璃","li2","琉～ 玻瓈"
"662","漓","li2","淋～ 雨聲"
"663","氂","li2","牛尾也"
"664","鸝","li2","黃～ 鳥名"
"665","蘺","li2","江～ 草名"
"666","䉫","li2","同篱"
"667","鬁","li2","鬎～"
"668","𬃗","li2","土夅也"
"669","㒿","li2","白帽也"
"670","漦","li2","涎沬也"
"671","醨","li2","薄酒也"
"672","𢛮","li2","憂也"
"673","𢟢","li2","多端也"
"674","㦒","li2","多言也"
"675","樆","li2","野梨也"
"676","蔾","li2","蒺～子 藥名 有三角"
"677","離","li2","分～ 別～"
"678","𥲪","li2","笊～ 竹杓 又同篱"
"679","藜","li2","～藿 野菜 又棗根"
"680","廲","li2","屋～廔也"
"681","里","li3","鄕～ 二十五家爲～"
"682","李","li3","桃～菓 又姓也 又門人曰桃～"
"683","禮","li3","文～ ～樂"
"684","礼","li3","同禮"
"685","醴","li3","美酒也"
"686","理","li3","天～ 叙～"
"687","俚","li3","鄙俗言也"
"688","娌","li3","妯～"
"689","鯉","li3","～魚"
"690","蠡","li3","蚌蟲"
"691","澧","li3","水名 又通作醴"
"692","裏","li3","～外 表～"
"693","裡","li3","同裏"
"694","悝","li3","悲也 憂也"
"695","欚","li3","江中大船也"
"696","吏","li5","官～"
"697","利","li5","名～ ～害"
"698","俐","li5","伶～ 聰明也"
"699","例","li5","條～ 律～ 規～"
"700","麗","li5","美～ 光彩也"
"701","隸 𨽾","li5","皂～ ～字"
"702","曞","li5","日光盛也"
"703","捩","li5","琵琶撥也"
"704","棙","li5","同捩"
"705","濿","li5","履石渡水也"
"706","荔","li5","～枝 菓名"
"707","栛","li5","果名"
"708","唳","li5","鶴～ 鳥鳴也"
"709","厲","li5","嚴 ～害也"
"710","勵","li5","激～ 勉～"
"711","癘","li5","疾～"
"712","沴","li5","水不利也"
"713","沵","li5","同沴"
"714","礪","li5","磨刀石也"
"715","𢤆","li5","惡～ 又恐也"
"716","痢","li5","～疾 病也"
"717","𠠫","li5","割破也"
"718","詈","li5","～駡"
"719","儷","li5","伉～ 夫婦曰伉～ 並也 耦也"
"720","蒞 涖","li5","臨也"
"721","莅","li5","同蒞涖"
"722","巁","li5","巍也 又高也"
"723","㡂","li5","帛餘也"
"724","攦","li5","拆也 撕也"
"725","莉","li5","茉～ 花名"
"726","蜊","li5","蛤～"
"727","稽","ji1","～考 ～首 ～查 ～顙 ～核"
"728","璣 玑","ji1","鏡名 又不圓小珠也"
"729","畸","ji1","零田也"
"730","齎","ji1","送也 又特遣人來也"
"731","賫","ji1","同齎"
"732","𡋵","ji1","同基"
"733","𧅱","ji1","～菜"
"734","齏","ji1","同𧅱"
"735","𢁂","ji1","疾恚也"
"736","躋","ji1","登也"
"737","隮","ji1","同躋"
"738","雞","ji1","～鴨 名德禽"
"739","鷄","ji1","同雞"
"740","𥡞","ji1","同稽"
"741","刏","ji1","切也"
"742","𠚽","ji1","刀取物也"
"743","幾","ji1","～微 ～希"
"744","磯","ji1","石激水處 又名采石～"
"745","丌","ji1","薦物之具"
"746","禨","ji1","祥也"
"747","𥝌","ji1","木之曲頭 止不能上也"
"748","機","ji1","杼～ 又～謀"
"749","錤","ji1","鋤也"
"750","譏","ji1","～誚 ～笑"
"751","箕","ji1","簸～ 又星名"
"752","萁","ji1","荳荄"
"753","鐖","ji1","鈎逆芒也"
"754","饑","ji1","～餓"
"755","飢","ji1","同饑"
